rank,feature_idx,cohens_d,auroc,fire_rate_tool,fire_rate_nontool,diff,mean_tool,mean_nontool,sign
0,499,-1.082991,0.492067,0.0260,0.4250,-2.536302,0.095077,2.631379,nontool
1,468,-0.872789,0.565830,0.0650,0.3600,-1.737424,0.194578,1.932002,nontool
