rank,feature_idx,cohens_d,auroc,fire_rate_tool,fire_rate_nontool,diff,mean_tool,mean_nontool,sign
0,1110,-1.046537,0.539129,0.0010,0.3820,-2.309470,0.002957,2.312427,nontool
1,968,-0.892066,0.624718,0.0020,0.3040,-1.637902,0.005879,1.643782,nontool
2,931,-0.816311,0.617931,0.0230,0.3150,-1.275053,0.109201,1.384253,nontool
