rank,feature_idx,cohens_d,auroc,fire_rate_tool,fire_rate_nontool,diff,mean_tool,mean_nontool,sign
200,802,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
201,605,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
202,606,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
203,607,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
204,592,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
205,594,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
206,780,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
207,596,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
208,597,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
209,610,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
210,612,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
211,613,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
212,614,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
213,615,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
214,602,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
215,603,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
216,595,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
217,782,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
218,783,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
219,768,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
220,770,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
221,771,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
222,772,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
223,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
224,804,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
225,805,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
226,813,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
227,792,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
228,793,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
229,794,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
230,795,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
231,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
232,598,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
233,599,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
234,808,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
235,810,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
236,807,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
237,631,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
238,644,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
239,645,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
240,646,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
241,647,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
242,633,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
243,636,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
244,637,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
245,576,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
246,541,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
247,542,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
248,543,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
249,528,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
250,530,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
251,531,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
252,532,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
253,533,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
254,546,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
255,638,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
256,516,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
257,367,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
258,518,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
259,519,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
260,504,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
261,520,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
262,521,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
263,522,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
264,523,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
265,629,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
266,526,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
267,527,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
268,512,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
269,639,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
270,624,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
271,625,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
272,626,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
273,627,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
274,628,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
275,524,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
