rank,feature_idx,cohens_d,auroc,fire_rate_tool,fire_rate_nontool,diff,mean_tool,mean_nontool,sign
206,5554,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
207,5556,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
208,5559,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
209,5545,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
210,5549,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
211,2625,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
212,2628,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
213,2629,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
214,2630,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
215,2631,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
216,2601,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
217,5500,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
218,5501,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
219,2704,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
220,2707,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
221,2709,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
222,2710,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
223,2711,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
224,2697,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
225,2700,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
226,2688,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
227,5506,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
228,5507,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
229,5508,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
230,5509,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
231,5510,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
232,5521,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
233,2715,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
234,2718,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
235,5471,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
236,5457,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
237,5459,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
238,5460,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
239,5461,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
240,5448,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
241,5449,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
242,5451,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
243,2729,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
244,2734,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
245,2720,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
246,2721,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
247,5464,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
248,2713,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
249,5522,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
250,5524,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
251,2679,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
252,2664,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
253,2665,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
254,2667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
255,2669,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
256,2671,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
257,2661,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
258,2662,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
259,5551,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
260,5541,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
261,2683,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
262,2684,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
263,2687,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
264,5497,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
265,2675,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
266,2676,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
267,5502,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
268,5489,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
269,5490,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
270,5491,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
271,5493,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
272,5495,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
273,5480,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
274,5485,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
275,2690,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
276,2692,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
277,2694,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
278,2695,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
279,5496,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
280,2674,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
281,5245,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
282,5246,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
283,2998,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
284,2999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
285,2984,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
286,2987,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
287,2989,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
